# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,
# retrieved: 2023-04-02 23:27:29 EDT       (nadww02),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 08359500 RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES., NM",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 08359500,,,,,,,
#            TS   parameter     Description,,,,,,,
"#        101298       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,
#     e  Value has been estimated.,,,,,,,
# ,,,,,,,
agency_cd,site_no,date,tz_cd,datetime,101298_00060,101298_00060_cd,
USGS,8359500,7/4/2021,12:30,7/4/21 12:30,MDT,611,A
USGS,8359500,7/4/2021,12:45,7/4/21 12:45,MDT,664,A
USGS,8359500,7/4/2021,13:00,7/4/21 13:00,MDT,708,A
USGS,8359500,7/4/2021,13:15,7/4/21 13:15,MDT,741,A
USGS,8359500,7/4/2021,13:30,7/4/21 13:30,MDT,761,A
USGS,8359500,7/4/2021,13:45,7/4/21 13:45,MDT,774,A
USGS,8359500,7/4/2021,14:00,7/4/21 14:00,MDT,767,A
USGS,8359500,7/4/2021,14:15,7/4/21 14:15,MDT,754,A
USGS,8359500,7/4/2021,14:30,7/4/21 14:30,MDT,721,A
USGS,8359500,7/4/2021,14:45,7/4/21 14:45,MDT,683,A
USGS,8359500,7/4/2021,15:00,7/4/21 15:00,MDT,658,A
USGS,8359500,7/4/2021,15:15,7/4/21 15:15,MDT,628,A
USGS,8359500,7/4/2021,15:30,7/4/21 15:30,MDT,599,A
USGS,8359500,7/4/2021,15:45,7/4/21 15:45,MDT,566,A
USGS,8359500,7/4/2021,16:00,7/4/21 16:00,MDT,539,A
USGS,8359500,7/4/2021,16:15,7/4/21 16:15,MDT,523,A
USGS,8359500,7/4/2021,16:30,7/4/21 16:30,MDT,498,A
USGS,8359500,7/4/2021,16:45,7/4/21 16:45,MDT,483,A
USGS,8359500,7/4/2021,17:00,7/4/21 17:00,MDT,463,A
USGS,8359500,7/4/2021,17:15,7/4/21 17:15,MDT,449,A
USGS,8359500,7/4/2021,17:30,7/4/21 17:30,MDT,440,A
USGS,8359500,7/4/2021,17:45,7/4/21 17:45,MDT,431,A
USGS,8359500,7/4/2021,18:00,7/4/21 18:00,MDT,422,A
USGS,8359500,7/4/2021,18:15,7/4/21 18:15,MDT,413,A
USGS,8359500,7/4/2021,18:30,7/4/21 18:30,MDT,404,A
USGS,8359500,7/4/2021,18:45,7/4/21 18:45,MDT,395,A
USGS,8359500,7/4/2021,19:00,7/4/21 19:00,MDT,387,A
USGS,8359500,7/4/2021,19:15,7/4/21 19:15,MDT,378,A
USGS,8359500,7/4/2021,19:30,7/4/21 19:30,MDT,374,A
USGS,8359500,7/4/2021,19:45,7/4/21 19:45,MDT,366,A
USGS,8359500,7/4/2021,20:00,7/4/21 20:00,MDT,358,A
USGS,8359500,7/4/2021,20:15,7/4/21 20:15,MDT,354,A
USGS,8359500,7/4/2021,20:30,7/4/21 20:30,MDT,350,A
USGS,8359500,7/4/2021,20:45,7/4/21 20:45,MDT,342,A
USGS,8359500,7/4/2021,21:00,7/4/21 21:00,MDT,338,A
USGS,8359500,7/4/2021,21:15,7/4/21 21:15,MDT,334,A
USGS,8359500,7/4/2021,21:30,7/4/21 21:30,MDT,331,A
USGS,8359500,7/4/2021,21:45,7/4/21 21:45,MDT,327,A
USGS,8359500,7/4/2021,22:00,7/4/21 22:00,MDT,327,A
USGS,8359500,7/4/2021,22:15,7/4/21 22:15,MDT,323,A
USGS,8359500,7/4/2021,22:30,7/4/21 22:30,MDT,323,A
USGS,8359500,7/4/2021,22:45,7/4/21 22:45,MDT,323,A
USGS,8359500,7/4/2021,23:00,7/4/21 23:00,MDT,319,A
USGS,8359500,7/4/2021,23:15,7/4/21 23:15,MDT,319,A
USGS,8359500,7/4/2021,23:30,7/4/21 23:30,MDT,319,A
USGS,8359500,7/4/2021,23:45,7/4/21 23:45,MDT,319,A
USGS,8359500,7/5/2021,0:00,7/5/21 0:00,MDT,323,A
USGS,8359500,7/5/2021,0:15,7/5/21 0:15,MDT,323,A
USGS,8359500,7/5/2021,0:30,7/5/21 0:30,MDT,323,A
USGS,8359500,7/5/2021,0:45,7/5/21 0:45,MDT,323,A
USGS,8359500,7/5/2021,1:00,7/5/21 1:00,MDT,319,A
USGS,8359500,7/5/2021,1:15,7/5/21 1:15,MDT,323,A
USGS,8359500,7/5/2021,1:30,7/5/21 1:30,MDT,323,A
USGS,8359500,7/5/2021,1:45,7/5/21 1:45,MDT,323,A
USGS,8359500,7/5/2021,2:00,7/5/21 2:00,MDT,323,A
USGS,8359500,7/5/2021,2:15,7/5/21 2:15,MDT,323,A
USGS,8359500,7/5/2021,2:30,7/5/21 2:30,MDT,323,A
USGS,8359500,7/5/2021,2:45,7/5/21 2:45,MDT,323,A
USGS,8359500,7/5/2021,3:00,7/5/21 3:00,MDT,319,A
USGS,8359500,7/5/2021,3:15,7/5/21 3:15,MDT,319,A
USGS,8359500,7/5/2021,3:30,7/5/21 3:30,MDT,319,A
USGS,8359500,7/5/2021,3:45,7/5/21 3:45,MDT,319,A
USGS,8359500,7/5/2021,4:00,7/5/21 4:00,MDT,319,A
USGS,8359500,7/5/2021,4:15,7/5/21 4:15,MDT,319,A
USGS,8359500,7/5/2021,4:30,7/5/21 4:30,MDT,319,A
USGS,8359500,7/5/2021,4:45,7/5/21 4:45,MDT,316,A
USGS,8359500,7/5/2021,5:00,7/5/21 5:00,MDT,316,A
USGS,8359500,7/5/2021,5:15,7/5/21 5:15,MDT,316,A
USGS,8359500,7/5/2021,5:30,7/5/21 5:30,MDT,312,A
USGS,8359500,7/5/2021,5:45,7/5/21 5:45,MDT,308,A
USGS,8359500,7/5/2021,6:00,7/5/21 6:00,MDT,308,A
USGS,8359500,7/5/2021,6:15,7/5/21 6:15,MDT,305,A
USGS,8359500,7/5/2021,6:30,7/5/21 6:30,MDT,301,A
USGS,8359500,7/5/2021,6:45,7/5/21 6:45,MDT,298,A
USGS,8359500,7/5/2021,7:00,7/5/21 7:00,MDT,298,A
USGS,8359500,7/5/2021,7:15,7/5/21 7:15,MDT,298,A
USGS,8359500,7/5/2021,7:30,7/5/21 7:30,MDT,298,A
USGS,8359500,7/5/2021,7:45,7/5/21 7:45,MDT,291,A
USGS,8359500,7/5/2021,8:00,7/5/21 8:00,MDT,291,A
USGS,8359500,7/5/2021,8:15,7/5/21 8:15,MDT,287,A
USGS,8359500,7/5/2021,8:30,7/5/21 8:30,MDT,284,A
USGS,8359500,7/5/2021,8:45,7/5/21 8:45,MDT,284,A
USGS,8359500,7/5/2021,9:00,7/5/21 9:00,MDT,280,A
USGS,8359500,7/5/2021,9:15,7/5/21 9:15,MDT,280,A
USGS,8359500,7/5/2021,9:30,7/5/21 9:30,MDT,277,A
USGS,8359500,7/5/2021,9:45,7/5/21 9:45,MDT,273,A
USGS,8359500,7/5/2021,10:00,7/5/21 10:00,MDT,273,A
USGS,8359500,7/5/2021,10:15,7/5/21 10:15,MDT,273,A
USGS,8359500,7/5/2021,10:30,7/5/21 10:30,MDT,270,A
USGS,8359500,7/5/2021,10:45,7/5/21 10:45,MDT,267,A
USGS,8359500,7/5/2021,11:00,7/5/21 11:00,MDT,267,A
USGS,8359500,7/5/2021,11:15,7/5/21 11:15,MDT,264,A
USGS,8359500,7/5/2021,11:30,7/5/21 11:30,MDT,264,A
USGS,8359500,7/5/2021,11:45,7/5/21 11:45,MDT,260,A
USGS,8359500,7/5/2021,12:00,7/5/21 12:00,MDT,257,A
USGS,8359500,7/5/2021,12:15,7/5/21 12:15,MDT,257,A
USGS,8359500,7/5/2021,12:30,7/5/21 12:30,MDT,257,A
USGS,8359500,7/5/2021,12:45,7/5/21 12:45,MDT,254,A
USGS,8359500,7/5/2021,13:00,7/5/21 13:00,MDT,251,A
USGS,8359500,7/5/2021,13:15,7/5/21 13:15,MDT,251,A
USGS,8359500,7/5/2021,13:30,7/5/21 13:30,MDT,248,A
USGS,8359500,7/5/2021,13:45,7/5/21 13:45,MDT,248,A
USGS,8359500,7/5/2021,14:00,7/5/21 14:00,MDT,245,A
USGS,8359500,7/5/2021,14:15,7/5/21 14:15,MDT,245,A
USGS,8359500,7/5/2021,14:30,7/5/21 14:30,MDT,241,A
USGS,8359500,7/5/2021,14:45,7/5/21 14:45,MDT,241,A
USGS,8359500,7/5/2021,15:00,7/5/21 15:00,MDT,238,A
USGS,8359500,7/5/2021,15:15,7/5/21 15:15,MDT,238,A
USGS,8359500,7/5/2021,15:30,7/5/21 15:30,MDT,235,A
USGS,8359500,7/5/2021,15:45,7/5/21 15:45,MDT,235,A
USGS,8359500,7/5/2021,16:00,7/5/21 16:00,MDT,232,A
USGS,8359500,7/5/2021,16:15,7/5/21 16:15,MDT,232,A
USGS,8359500,7/5/2021,16:30,7/5/21 16:30,MDT,229,A
USGS,8359500,7/5/2021,16:45,7/5/21 16:45,MDT,229,A
USGS,8359500,7/5/2021,17:00,7/5/21 17:00,MDT,226,A
USGS,8359500,7/5/2021,17:15,7/5/21 17:15,MDT,226,A
USGS,8359500,7/5/2021,17:30,7/5/21 17:30,MDT,224,A
USGS,8359500,7/5/2021,17:45,7/5/21 17:45,MDT,224,A
USGS,8359500,7/5/2021,18:00,7/5/21 18:00,MDT,221,A
USGS,8359500,7/5/2021,18:15,7/5/21 18:15,MDT,221,A
USGS,8359500,7/5/2021,18:30,7/5/21 18:30,MDT,218,A
USGS,8359500,7/5/2021,18:45,7/5/21 18:45,MDT,218,A
USGS,8359500,7/5/2021,19:00,7/5/21 19:00,MDT,215,A
USGS,8359500,7/5/2021,19:15,7/5/21 19:15,MDT,215,A
USGS,8359500,7/5/2021,19:30,7/5/21 19:30,MDT,212,A
USGS,8359500,7/5/2021,19:45,7/5/21 19:45,MDT,212,A
USGS,8359500,7/5/2021,20:00,7/5/21 20:00,MDT,212,A
USGS,8359500,7/5/2021,20:15,7/5/21 20:15,MDT,209,A
USGS,8359500,7/5/2021,20:30,7/5/21 20:30,MDT,209,A
USGS,8359500,7/5/2021,20:45,7/5/21 20:45,MDT,207,A
USGS,8359500,7/5/2021,21:00,7/5/21 21:00,MDT,207,A
USGS,8359500,7/5/2021,21:15,7/5/21 21:15,MDT,207,A
USGS,8359500,7/5/2021,21:30,7/5/21 21:30,MDT,204,A
USGS,8359500,7/5/2021,21:45,7/5/21 21:45,MDT,204,A
USGS,8359500,7/5/2021,22:00,7/5/21 22:00,MDT,204,A
USGS,8359500,7/5/2021,22:15,7/5/21 22:15,MDT,201,A
USGS,8359500,7/5/2021,22:30,7/5/21 22:30,MDT,201,A
USGS,8359500,7/5/2021,22:45,7/5/21 22:45,MDT,201,A
USGS,8359500,7/5/2021,23:00,7/5/21 23:00,MDT,196,A
USGS,8359500,7/5/2021,23:15,7/5/21 23:15,MDT,196,A
USGS,8359500,7/5/2021,23:30,7/5/21 23:30,MDT,196,A
USGS,8359500,7/5/2021,23:45,7/5/21 23:45,MDT,193,A
USGS,8359500,7/6/2021,0:00,7/6/21 0:00,MDT,193,A
USGS,8359500,7/6/2021,0:15,7/6/21 0:15,MDT,193,A
USGS,8359500,7/6/2021,0:30,7/6/21 0:30,MDT,196,A
USGS,8359500,7/6/2021,0:45,7/6/21 0:45,MDT,196,A
USGS,8359500,7/6/2021,1:00,7/6/21 1:00,MDT,196,A
USGS,8359500,7/6/2021,1:15,7/6/21 1:15,MDT,193,A
USGS,8359500,7/6/2021,1:30,7/6/21 1:30,MDT,193,A
USGS,8359500,7/6/2021,1:45,7/6/21 1:45,MDT,193,A
USGS,8359500,7/6/2021,2:00,7/6/21 2:00,MDT,193,A
USGS,8359500,7/6/2021,2:15,7/6/21 2:15,MDT,193,A
USGS,8359500,7/6/2021,2:30,7/6/21 2:30,MDT,193,A
USGS,8359500,7/6/2021,2:45,7/6/21 2:45,MDT,193,A
USGS,8359500,7/6/2021,3:00,7/6/21 3:00,MDT,193,A
USGS,8359500,7/6/2021,3:15,7/6/21 3:15,MDT,193,A
USGS,8359500,7/6/2021,3:30,7/6/21 3:30,MDT,193,A
USGS,8359500,7/6/2021,3:45,7/6/21 3:45,MDT,196,A
USGS,8359500,7/6/2021,4:00,7/6/21 4:00,MDT,193,A
USGS,8359500,7/6/2021,4:15,7/6/21 4:15,MDT,196,A
USGS,8359500,7/6/2021,4:30,7/6/21 4:30,MDT,196,A
USGS,8359500,7/6/2021,4:45,7/6/21 4:45,MDT,198,A
USGS,8359500,7/6/2021,5:00,7/6/21 5:00,MDT,198,A
USGS,8359500,7/6/2021,5:15,7/6/21 5:15,MDT,198,A
USGS,8359500,7/6/2021,5:30,7/6/21 5:30,MDT,198,A
USGS,8359500,7/6/2021,5:45,7/6/21 5:45,MDT,198,A
USGS,8359500,7/6/2021,6:00,7/6/21 6:00,MDT,201,A
USGS,8359500,7/6/2021,6:15,7/6/21 6:15,MDT,201,A
USGS,8359500,7/6/2021,6:30,7/6/21 6:30,MDT,201,A
USGS,8359500,7/6/2021,6:45,7/6/21 6:45,MDT,201,A
USGS,8359500,7/6/2021,7:00,7/6/21 7:00,MDT,201,A
USGS,8359500,7/6/2021,7:15,7/6/21 7:15,MDT,201,A
USGS,8359500,7/6/2021,7:30,7/6/21 7:30,MDT,201,A
USGS,8359500,7/6/2021,7:45,7/6/21 7:45,MDT,201,A
USGS,8359500,7/6/2021,8:00,7/6/21 8:00,MDT,201,A
USGS,8359500,7/6/2021,8:15,7/6/21 8:15,MDT,198,A
USGS,8359500,7/6/2021,8:30,7/6/21 8:30,MDT,201,A
USGS,8359500,7/6/2021,8:45,7/6/21 8:45,MDT,198,A
USGS,8359500,7/6/2021,9:00,7/6/21 9:00,MDT,198,A
USGS,8359500,7/6/2021,9:15,7/6/21 9:15,MDT,198,A
USGS,8359500,7/6/2021,9:30,7/6/21 9:30,MDT,196,A
USGS,8359500,7/6/2021,9:45,7/6/21 9:45,MDT,196,A
USGS,8359500,7/6/2021,10:00,7/6/21 10:00,MDT,196,A
USGS,8359500,7/6/2021,10:15,7/6/21 10:15,MDT,196,A
USGS,8359500,7/6/2021,10:30,7/6/21 10:30,MDT,196,A
USGS,8359500,7/6/2021,10:45,7/6/21 10:45,MDT,193,A
USGS,8359500,7/6/2021,11:00,7/6/21 11:00,MDT,193,A
USGS,8359500,7/6/2021,11:15,7/6/21 11:15,MDT,193,A
USGS,8359500,7/6/2021,11:30,7/6/21 11:30,MDT,193,A
USGS,8359500,7/6/2021,11:45,7/6/21 11:45,MDT,191,A
USGS,8359500,7/6/2021,12:00,7/6/21 12:00,MDT,191,A
USGS,8359500,7/6/2021,12:15,7/6/21 12:15,MDT,188,A
USGS,8359500,7/6/2021,12:30,7/6/21 12:30,MDT,188,A
USGS,8359500,7/6/2021,12:45,7/6/21 12:45,MDT,185,A
USGS,8359500,7/6/2021,13:00,7/6/21 13:00,MDT,185,A
USGS,8359500,7/6/2021,13:15,7/6/21 13:15,MDT,183,A
USGS,8359500,7/6/2021,13:30,7/6/21 13:30,MDT,183,A
USGS,8359500,7/6/2021,13:45,7/6/21 13:45,MDT,180,A
USGS,8359500,7/6/2021,14:00,7/6/21 14:00,MDT,180,A
USGS,8359500,7/6/2021,14:15,7/6/21 14:15,MDT,178,A
USGS,8359500,7/6/2021,14:30,7/6/21 14:30,MDT,178,A
USGS,8359500,7/6/2021,14:45,7/6/21 14:45,MDT,178,A
USGS,8359500,7/6/2021,15:00,7/6/21 15:00,MDT,178,A
USGS,8359500,7/6/2021,15:15,7/6/21 15:15,MDT,175,A
USGS,8359500,7/6/2021,15:30,7/6/21 15:30,MDT,175,A
USGS,8359500,7/6/2021,15:45,7/6/21 15:45,MDT,173,A
USGS,8359500,7/6/2021,16:00,7/6/21 16:00,MDT,173,A
USGS,8359500,7/6/2021,16:15,7/6/21 16:15,MDT,170,A
USGS,8359500,7/6/2021,16:30,7/6/21 16:30,MDT,173,A
USGS,8359500,7/6/2021,16:45,7/6/21 16:45,MDT,170,A
USGS,8359500,7/6/2021,17:00,7/6/21 17:00,MDT,170,A
USGS,8359500,7/6/2021,17:15,7/6/21 17:15,MDT,168,A
USGS,8359500,7/6/2021,17:30,7/6/21 17:30,MDT,168,A
USGS,8359500,7/6/2021,17:45,7/6/21 17:45,MDT,166,A
USGS,8359500,7/6/2021,18:00,7/6/21 18:00,MDT,168,A
USGS,8359500,7/6/2021,18:15,7/6/21 18:15,MDT,166,A
USGS,8359500,7/6/2021,18:30,7/6/21 18:30,MDT,166,A
USGS,8359500,7/6/2021,18:45,7/6/21 18:45,MDT,166,A
USGS,8359500,7/6/2021,19:00,7/6/21 19:00,MDT,166,A
USGS,8359500,7/6/2021,19:15,7/6/21 19:15,MDT,163,A
USGS,8359500,7/6/2021,19:30,7/6/21 19:30,MDT,163,A
USGS,8359500,7/6/2021,19:45,7/6/21 19:45,MDT,163,A
USGS,8359500,7/6/2021,20:00,7/6/21 20:00,MDT,163,A
USGS,8359500,7/6/2021,20:15,7/6/21 20:15,MDT,163,A
USGS,8359500,7/6/2021,20:30,7/6/21 20:30,MDT,163,A
USGS,8359500,7/6/2021,20:45,7/6/21 20:45,MDT,163,A
USGS,8359500,7/6/2021,21:00,7/6/21 21:00,MDT,163,A
USGS,8359500,7/6/2021,21:15,7/6/21 21:15,MDT,163,A
USGS,8359500,7/6/2021,21:30,7/6/21 21:30,MDT,161,A
USGS,8359500,7/6/2021,21:45,7/6/21 21:45,MDT,161,A
USGS,8359500,7/6/2021,22:00,7/6/21 22:00,MDT,161,A
USGS,8359500,7/6/2021,22:15,7/6/21 22:15,MDT,161,A
USGS,8359500,7/6/2021,22:30,7/6/21 22:30,MDT,161,A
USGS,8359500,7/6/2021,22:45,7/6/21 22:45,MDT,163,A
USGS,8359500,7/6/2021,23:00,7/6/21 23:00,MDT,168,A
USGS,8359500,7/6/2021,23:15,7/6/21 23:15,MDT,173,A
USGS,8359500,7/6/2021,23:30,7/6/21 23:30,MDT,175,A
USGS,8359500,7/6/2021,23:45,7/6/21 23:45,MDT,180,A
USGS,8359500,7/7/2021,0:00,7/7/21 0:00,MDT,193,A
USGS,8359500,7/7/2021,0:15,7/7/21 0:15,MDT,204,A
USGS,8359500,7/7/2021,0:30,7/7/21 0:30,MDT,221,A
USGS,8359500,7/7/2021,0:45,7/7/21 0:45,MDT,238,A
USGS,8359500,7/7/2021,1:00,7/7/21 1:00,MDT,264,A
USGS,8359500,7/7/2021,1:15,7/7/21 1:15,MDT,287,A
USGS,8359500,7/7/2021,1:30,7/7/21 1:30,MDT,316,A
USGS,8359500,7/7/2021,1:45,7/7/21 1:45,MDT,342,A
USGS,8359500,7/7/2021,2:00,7/7/21 2:00,MDT,370,A
USGS,8359500,7/7/2021,2:15,7/7/21 2:15,MDT,400,A
USGS,8359500,7/7/2021,2:30,7/7/21 2:30,MDT,417,A
USGS,8359500,7/7/2021,2:45,7/7/21 2:45,MDT,435,A
USGS,8359500,7/7/2021,3:00,7/7/21 3:00,MDT,454,A
USGS,8359500,7/7/2021,3:15,7/7/21 3:15,MDT,463,A
USGS,8359500,7/7/2021,3:30,7/7/21 3:30,MDT,473,A
USGS,8359500,7/7/2021,3:45,7/7/21 3:45,MDT,483,A
USGS,8359500,7/7/2021,4:00,7/7/21 4:00,MDT,483,A
USGS,8359500,7/7/2021,4:15,7/7/21 4:15,MDT,488,A
USGS,8359500,7/7/2021,4:30,7/7/21 4:30,MDT,483,A
USGS,8359500,7/7/2021,4:45,7/7/21 4:45,MDT,488,A
USGS,8359500,7/7/2021,5:00,7/7/21 5:00,MDT,488,A
USGS,8359500,7/7/2021,5:15,7/7/21 5:15,MDT,483,A
USGS,8359500,7/7/2021,5:30,7/7/21 5:30,MDT,483,A
USGS,8359500,7/7/2021,5:45,7/7/21 5:45,MDT,488,A
USGS,8359500,7/7/2021,6:00,7/7/21 6:00,MDT,483,A
USGS,8359500,7/7/2021,6:15,7/7/21 6:15,MDT,488,A
USGS,8359500,7/7/2021,6:30,7/7/21 6:30,MDT,488,A
USGS,8359500,7/7/2021,6:45,7/7/21 6:45,MDT,483,A
USGS,8359500,7/7/2021,7:00,7/7/21 7:00,MDT,483,A
USGS,8359500,7/7/2021,7:15,7/7/21 7:15,MDT,483,A
USGS,8359500,7/7/2021,7:30,7/7/21 7:30,MDT,488,A
USGS,8359500,7/7/2021,7:45,7/7/21 7:45,MDT,488,A
USGS,8359500,7/7/2021,8:00,7/7/21 8:00,MDT,488,A
USGS,8359500,7/7/2021,8:15,7/7/21 8:15,MDT,488,A
USGS,8359500,7/7/2021,8:30,7/7/21 8:30,MDT,488,A
USGS,8359500,7/7/2021,8:45,7/7/21 8:45,MDT,488,A
USGS,8359500,7/7/2021,9:00,7/7/21 9:00,MDT,488,A
USGS,8359500,7/7/2021,9:15,7/7/21 9:15,MDT,488,A
USGS,8359500,7/7/2021,9:30,7/7/21 9:30,MDT,488,A
USGS,8359500,7/7/2021,9:45,7/7/21 9:45,MDT,493,A
USGS,8359500,7/7/2021,10:00,7/7/21 10:00,MDT,488,A
USGS,8359500,7/7/2021,10:15,7/7/21 10:15,MDT,493,A
USGS,8359500,7/7/2021,10:30,7/7/21 10:30,MDT,493,A
USGS,8359500,7/7/2021,10:45,7/7/21 10:45,MDT,493,A
USGS,8359500,7/7/2021,11:00,7/7/21 11:00,MDT,493,A
USGS,8359500,7/7/2021,11:15,7/7/21 11:15,MDT,498,A
USGS,8359500,7/7/2021,11:30,7/7/21 11:30,MDT,493,A
USGS,8359500,7/7/2021,11:45,7/7/21 11:45,MDT,493,A
USGS,8359500,7/7/2021,12:00,7/7/21 12:00,MDT,493,A
USGS,8359500,7/7/2021,12:15,7/7/21 12:15,MDT,493,A
USGS,8359500,7/7/2021,12:30,7/7/21 12:30,MDT,493,A
USGS,8359500,7/7/2021,12:45,7/7/21 12:45,MDT,498,A
USGS,8359500,7/7/2021,13:00,7/7/21 13:00,MDT,518,A
USGS,8359500,7/7/2021,13:15,7/7/21 13:15,MDT,566,A
USGS,8359500,7/7/2021,13:30,7/7/21 13:30,MDT,689,A
USGS,8359500,7/7/2021,13:45,7/7/21 13:45,MDT,1020,A
USGS,8359500,7/7/2021,14:00,7/7/21 14:00,MDT,1430,A
USGS,8359500,7/7/2021,14:15,7/7/21 14:15,MDT,1630,A
USGS,8359500,7/7/2021,14:30,7/7/21 14:30,MDT,1640,A
USGS,8359500,7/7/2021,14:45,7/7/21 14:45,MDT,1620,A
USGS,8359500,7/7/2021,15:00,7/7/21 15:00,MDT,1610,A
USGS,8359500,7/7/2021,15:15,7/7/21 15:15,MDT,1620,A
USGS,8359500,7/7/2021,15:30,7/7/21 15:30,MDT,1650,A
USGS,8359500,7/7/2021,15:45,7/7/21 15:45,MDT,1680,A
USGS,8359500,7/7/2021,16:00,7/7/21 16:00,MDT,1700,A
USGS,8359500,7/7/2021,16:15,7/7/21 16:15,MDT,1720,A
USGS,8359500,7/7/2021,16:30,7/7/21 16:30,MDT,1720,A
USGS,8359500,7/7/2021,16:45,7/7/21 16:45,MDT,1720,A
USGS,8359500,7/7/2021,17:00,7/7/21 17:00,MDT,1700,A
USGS,8359500,7/7/2021,17:15,7/7/21 17:15,MDT,1680,A
USGS,8359500,7/7/2021,17:30,7/7/21 17:30,MDT,1640,A
USGS,8359500,7/7/2021,17:45,7/7/21 17:45,MDT,1590,A
USGS,8359500,7/7/2021,18:00,7/7/21 18:00,MDT,1540,A
USGS,8359500,7/7/2021,18:15,7/7/21 18:15,MDT,1480,A
USGS,8359500,7/7/2021,18:30,7/7/21 18:30,MDT,1420,A
USGS,8359500,7/7/2021,18:45,7/7/21 18:45,MDT,1370,A
USGS,8359500,7/7/2021,19:00,7/7/21 19:00,MDT,1320,A
USGS,8359500,7/7/2021,19:15,7/7/21 19:15,MDT,1260,A
USGS,8359500,7/7/2021,19:30,7/7/21 19:30,MDT,1210,A
USGS,8359500,7/7/2021,19:45,7/7/21 19:45,MDT,1170,A
USGS,8359500,7/7/2021,20:00,7/7/21 20:00,MDT,1120,A
USGS,8359500,7/7/2021,20:15,7/7/21 20:15,MDT,1070,A
USGS,8359500,7/7/2021,20:30,7/7/21 20:30,MDT,1020,A
USGS,8359500,7/7/2021,20:45,7/7/21 20:45,MDT,981,A
USGS,8359500,7/7/2021,21:00,7/7/21 21:00,MDT,942,A
USGS,8359500,7/7/2021,21:15,7/7/21 21:15,MDT,918,A
USGS,8359500,7/7/2021,21:30,7/7/21 21:30,MDT,881,A
USGS,8359500,7/7/2021,21:45,7/7/21 21:45,MDT,851,A
USGS,8359500,7/7/2021,22:00,7/7/21 22:00,MDT,823,A
USGS,8359500,7/7/2021,22:15,7/7/21 22:15,MDT,802,A
USGS,8359500,7/7/2021,22:30,7/7/21 22:30,MDT,788,A
USGS,8359500,7/7/2021,22:45,7/7/21 22:45,MDT,767,A
USGS,8359500,7/7/2021,23:00,7/7/21 23:00,MDT,754,A
USGS,8359500,7/7/2021,23:15,7/7/21 23:15,MDT,741,A
USGS,8359500,7/7/2021,23:30,7/7/21 23:30,MDT,741,A
USGS,8359500,7/7/2021,23:45,7/7/21 23:45,MDT,741,A
USGS,8359500,7/8/2021,0:00,7/8/21 0:00,MDT,747,A
USGS,8359500,7/8/2021,0:15,7/8/21 0:15,MDT,761,A
USGS,8359500,7/8/2021,0:30,7/8/21 0:30,MDT,781,A
USGS,8359500,7/8/2021,0:45,7/8/21 0:45,MDT,809,A
USGS,8359500,7/8/2021,1:00,7/8/21 1:00,MDT,844,A
USGS,8359500,7/8/2021,1:15,7/8/21 1:15,MDT,881,A
USGS,8359500,7/8/2021,1:30,7/8/21 1:30,MDT,918,A
USGS,8359500,7/8/2021,1:45,7/8/21 1:45,MDT,965,A
USGS,8359500,7/8/2021,2:00,7/8/21 2:00,MDT,997,A
USGS,8359500,7/8/2021,2:15,7/8/21 2:15,MDT,1040,A
USGS,8359500,7/8/2021,2:30,7/8/21 2:30,MDT,1060,A
USGS,8359500,7/8/2021,2:45,7/8/21 2:45,MDT,1100,A
USGS,8359500,7/8/2021,3:00,7/8/21 3:00,MDT,1130,A
USGS,8359500,7/8/2021,3:15,7/8/21 3:15,MDT,1150,A
USGS,8359500,7/8/2021,3:30,7/8/21 3:30,MDT,1170,A
USGS,8359500,7/8/2021,3:45,7/8/21 3:45,MDT,1190,A
USGS,8359500,7/8/2021,4:00,7/8/21 4:00,MDT,1190,A
USGS,8359500,7/8/2021,4:15,7/8/21 4:15,MDT,1210,A
USGS,8359500,7/8/2021,4:30,7/8/21 4:30,MDT,1210,A
USGS,8359500,7/8/2021,4:45,7/8/21 4:45,MDT,1220,A
USGS,8359500,7/8/2021,5:00,7/8/21 5:00,MDT,1240,A
USGS,8359500,7/8/2021,5:15,7/8/21 5:15,MDT,1250,A
USGS,8359500,7/8/2021,5:30,7/8/21 5:30,MDT,1260,A
