# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2023-03-31 15:49:34 EDT       (vaww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 08358400 RIO GRANDE FLOODWAY AT SAN MARCIAL, NM",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 08358400,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        226665       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)",,,,,,,,
"#        226666       80155     00003     Suspended sediment discharge, short tons per day (Mean)",,,,,,,,
"#         99945       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08358400&ts_ids=99945],,,,,,,,
#     e  Value has been estimated.,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,226665_80154_00003,226665_80154_00003_cd,226666_80155_00003,226666_80155_00003_cd,99945_00060_00003,99945_00060_00003_cd
USGS,8358400,2/23/1958,18200,A,67000,A,1380,A
USGS,8358400,2/24/1958,15900,A,69100,A,1630,A
USGS,8358400,2/25/1958,14100,A,66000,A,1740,A
USGS,8358400,2/26/1958,14600,A,63400,A,1620,A
USGS,8358400,2/27/1958,14100,A,61000,A,1620,A
USGS,8358400,2/28/1958,12600,A,54000,A,1600,A
USGS,8358400,3/1/1958,14100,A,59000,A,1570,A
USGS,8358400,3/2/1958,12100,A,42000,A,1300,A
USGS,8358400,3/3/1958,8890,A,25700,A,1080,A
USGS,8358400,3/4/1958,4300,A,10700,A,920,A
USGS,8358400,3/5/1958,5000,A,13000,A,968,A
USGS,8358400,3/6/1958,4800,A,12600,A,976,A
USGS,8358400,3/7/1958,5000,A,14200,A,1050,A
USGS,8358400,3/8/1958,4600,A,12000,A,960,A
USGS,8358400,3/9/1958,7200,A,24100,A,1240,A
USGS,8358400,3/10/1958,5100,A,16500,A,1200,A
USGS,8358400,3/11/1958,3900,A,11000,A,1080,A
USGS,8358400,3/12/1958,4400,A,13800,A,1160,A
USGS,8358400,3/13/1958,4100,A,13100,A,1180,A
USGS,8358400,3/14/1958,3600,A,11100,A,1140,A
USGS,8358400,3/15/1958,3400,A,8900,A,968,A
USGS,8358400,3/16/1958,3200,A,8200,A,952,A
USGS,8358400,3/17/1958,3100,A,7830,A,936,A
USGS,8358400,3/18/1958,3500,A,8920,A,944,A
USGS,8358400,3/19/1958,4000,A,10000,A,960,A
USGS,8358400,3/20/1958,4600,A,12500,A,1010,A
USGS,8358400,3/21/1958,5200,A,15600,A,1110,A
USGS,8358400,3/22/1958,5700,A,18000,A,1140,A
USGS,8358400,3/23/1958,6300,A,19000,A,1110,A
USGS,8358400,3/24/1958,11200,A,41700,A,1390,A
USGS,8358400,3/25/1958,14700,A,68200,A,1730,A
USGS,8358400,3/26/1958,14700,A,70200,A,1780,A
USGS,8358400,3/27/1958,11500,A,45200,A,1470,A
USGS,8358400,3/28/1958,9900,A,34000,A,1300,A
USGS,8358400,3/29/1958,8990,A,28800,A,1200,A
USGS,8358400,3/30/1958,7500,A,25100,A,1240,A
USGS,8358400,3/31/1958,6500,A,23900,A,1360,A
USGS,8358400,4/1/1958,4400,A,12000,A,1010,A
USGS,8358400,4/2/1958,3550,A,7590,A,792,A
USGS,8358400,4/3/1958,3500,A,7800,A,824,A
USGS,8358400,4/4/1958,6850,A,27900,A,1510,A
USGS,8358400,4/5/1958,9190,A,45000,A,1840,A
USGS,8358400,4/6/1958,8380,A,42000,A,1870,A
USGS,8358400,4/7/1958,6400,A,30600,A,1770,A
USGS,8358400,4/8/1958,5000,A,16000,A,1170,A
USGS,8358400,4/9/1958,6600,A,23000,A,1290,A
USGS,8358400,4/10/1958,6200,A,24800,A,1480,A
USGS,8358400,4/11/1958,8280,A,37000,A,1670,A
USGS,8358400,4/12/1958,11500,A,64900,A,2110,A
USGS,8358400,4/13/1958,12100,A,79100,A,2440,A
USGS,8358400,4/14/1958,11700,A,81700,A,2610,A
USGS,8358400,4/15/1958,8690,A,48000,A,2060,A
USGS,8358400,4/16/1958,8690,A,52900,A,2280,A
USGS,8358400,4/17/1958,13200,A,106000,A,3010,A
USGS,8358400,4/18/1958,15200,A,140000,A,3570,A
USGS,8358400,4/19/1958,12700,A,121000,A,3550,A
USGS,8358400,4/20/1958,11100,A,120000,A,3900,A
USGS,8358400,4/21/1958,13100,A,150000,A,4330,A
USGS,8358400,4/22/1958,14000,A,182000,A,4840,A
USGS,8358400,4/23/1958,12900,A,183000,A,5290,A
USGS,8358400,4/24/1958,11800,A,182000,A,5750,A
USGS,8358400,4/25/1958,11600,A,190000,A,6110,A
USGS,8358400,4/26/1958,12000,A,203000,A,6330,A
USGS,8358400,4/27/1958,12100,A,186000,A,5730,A
USGS,8358400,4/28/1958,11100,A,180000,A,6060,A
USGS,8358400,4/29/1958,9700,A,177000,A,6840,A
USGS,8358400,4/30/1958,10600,A,193000,A,6800,A
USGS,8358400,5/1/1958,9600,A,159000,A,6190,A
USGS,8358400,5/2/1958,9700,A,140000,A,5410,A
USGS,8358400,5/3/1958,10500,A,151000,A,5380,A
USGS,8358400,5/4/1958,11100,A,160000,A,5550,A
USGS,8358400,5/5/1958,10100,A,150000,A,5680,A
USGS,8358400,5/6/1958,9490,A,144000,A,5680,A
USGS,8358400,5/7/1958,10000,A,154000,A,5770,A
USGS,8358400,5/8/1958,11100,A,180000,A,6060,A
USGS,8358400,5/9/1958,11300,A,182000,A,6020,A
USGS,8358400,5/10/1958,11400,A,185000,A,6070,A
USGS,8358400,5/11/1958,12500,A,207000,A,6190,A
USGS,8358400,5/12/1958,10700,A,182000,A,6370,A
USGS,8358400,5/13/1958,11100,A,199000,A,6700,A
USGS,8358400,5/14/1958,10100,A,192000,A,7120,A
USGS,8358400,5/15/1958,9800,A,191000,A,7300,A
USGS,8358400,5/16/1958,9650,A,195000,A,7570,A
USGS,8358400,5/17/1958,8840,A,180000,A,7640,A
USGS,8358400,5/18/1958,8180,A,175000,A,8010,A
USGS,8358400,5/19/1958,7800,A,170000,A,8060,A
USGS,8358400,5/20/1958,8280,A,173000,A,7810,A
USGS,8358400,5/21/1958,7800,A,166000,A,7860,A
USGS,8358400,5/22/1958,8080,A,170000,A,7860,A
USGS,8358400,5/23/1958,7500,A,159000,A,7830,A
USGS,8358400,5/24/1958,6700,A,147000,A,8100,A
USGS,8358400,5/25/1958,6700,A,148000,A,8190,A
USGS,8358400,5/26/1958,7000,A,160000,A,8260,A
USGS,8358400,5/27/1958,7100,A,164000,A,8570,A
USGS,8358400,5/28/1958,6650,A,154000,A,8600,A
USGS,8358400,5/29/1958,6450,A,150000,A,8630,A
USGS,8358400,5/30/1958,6450,A,156000,A,8930,A
USGS,8358400,5/31/1958,7200,A,170000,A,8740,A
USGS,8358400,6/1/1958,7250,A,148000,A,7560,A
USGS,8358400,6/2/1958,7800,A,197000,A,9340,A
USGS,8358400,6/3/1958,5600,A,138000,A,9130,A
USGS,8358400,6/4/1958,4800,A,107000,A,8220,A
USGS,8358400,6/5/1958,5200,A,104000,A,7380,A
USGS,8358400,6/6/1958,5200,A,97000,A,6910,A
USGS,8358400,6/7/1958,6850,A,119000,A,6440,A
USGS,8358400,6/8/1958,6700,A,94600,A,5230,A
USGS,8358400,6/9/1958,5800,A,66000,A,4220,A
USGS,8358400,6/10/1958,4350,A,49600,A,4220,A
USGS,8358400,6/11/1958,4900,A,59000,A,4460,A
USGS,8358400,6/12/1958,4100,A,50300,A,4540,A
USGS,8358400,6/13/1958,3950,A,43000,A,4050,A
USGS,8358400,6/14/1958,4300,A,41900,A,3610,A
USGS,8358400,6/15/1958,3800,A,35000,A,3420,A
USGS,8358400,6/16/1958,3650,A,36900,A,3740,A
USGS,8358400,6/17/1958,3600,A,32000,A,3300,A
USGS,8358400,6/18/1958,3000,A,26600,A,3280,A
USGS,8358400,6/19/1958,3700,A,37000,A,3700,A
USGS,8358400,6/20/1958,4500,A,47000,A,3830,A
USGS,8358400,6/21/1958,4200,A,43900,A,3870,A
USGS,8358400,6/22/1958,3500,A,35900,A,3800,A
USGS,8358400,6/23/1958,3200,A,35400,A,4100,A
USGS,8358400,6/24/1958,2700,A,27800,A,3820,A
USGS,8358400,6/25/1958,2600,A,12800,A,1830,A
USGS,8358400,6/26/1958,2500,A,6260,A,928,A
USGS,8358400,6/27/1958,5200,A,30000,A,2020,A
USGS,8358400,6/28/1958,2600,A,19600,A,2790,A
USGS,8358400,6/29/1958,1800,A,5830,A,1200,A
USGS,8358400,6/30/1958,1300,A,3200,A,920,A
USGS,8358400,7/1/1958,1140,A,3290,A,1070,A
USGS,8358400,7/2/1958,847,A,2100,A,920,A
USGS,8358400,7/3/1958,1470,A,2840,A,715,A
USGS,8358400,7/4/1958,1070,A,1640,A,568,A
USGS,8358400,7/5/1958,960,A,1200,A,469,A
USGS,8358400,7/6/1958,865,A,1010,A,433,A
USGS,8358400,7/7/1958,501,A,491,A,363,A
USGS,8358400,7/8/1958,145,A,16,A,40,A
USGS,8358400,7/9/1958,104,A,4,A,15,A
USGS,8358400,7/10/1958,100,A,1,A,4,A
USGS,8358400,7/11/1958,90,A,1,A,,
USGS,8358400,7/12/1958,0,A,0,A,0,A
USGS,8358400,7/13/1958,0,A,0,A,0,A
USGS,8358400,7/14/1958,0,A,0,A,0,A
USGS,8358400,7/15/1958,0,A,0,A,0,A
USGS,8358400,7/16/1958,0,A,0,A,0,A
USGS,8358400,7/17/1958,0,A,0,A,0,A
USGS,8358400,7/18/1958,0,A,0,A,0,A
USGS,8358400,7/19/1958,0,A,0,A,0,A
USGS,8358400,7/20/1958,0,A,0,A,0,A
USGS,8358400,7/21/1958,0,A,0,A,0,A
USGS,8358400,7/22/1958,0,A,0,A,0,A
USGS,8358400,7/23/1958,0,A,0,A,0,A
USGS,8358400,7/24/1958,0,A,0,A,0,A
USGS,8358400,7/25/1958,0,A,0,A,0,A
USGS,8358400,7/26/1958,0,A,0,A,0,A
USGS,8358400,7/27/1958,0,A,0,A,0,A
USGS,8358400,7/28/1958,0,A,0,A,0,A
USGS,8358400,7/29/1958,0,A,0,A,0,A
USGS,8358400,7/30/1958,0,A,0,A,0,A
USGS,8358400,7/31/1958,0,A,0,A,0,A
USGS,8358400,8/1/1958,0,A,0,A,0,A
USGS,8358400,8/2/1958,0,A,0,A,0,A
USGS,8358400,8/3/1958,0,A,0,A,0,A
USGS,8358400,8/4/1958,0,A,0,A,0,A
USGS,8358400,8/5/1958,0,A,0,A,0,A
USGS,8358400,8/6/1958,0,A,0,A,0,A
USGS,8358400,8/7/1958,0,A,0,A,0,A
USGS,8358400,8/8/1958,0,A,0,A,0,A
USGS,8358400,8/9/1958,0,A,0,A,0,A
USGS,8358400,8/10/1958,0,A,0,A,0,A
USGS,8358400,8/11/1958,0,A,0,A,0,A
USGS,8358400,8/12/1958,0,A,0,A,0,A
USGS,8358400,8/13/1958,0,A,0,A,0,A
USGS,8358400,8/14/1958,0,A,0,A,0,A
USGS,8358400,8/15/1958,0,A,0,A,0,A
USGS,8358400,8/16/1958,0,A,0,A,0,A
USGS,8358400,8/17/1958,0,A,0,A,0,A
USGS,8358400,8/18/1958,0,A,0,A,0,A
USGS,8358400,8/19/1958,0,A,0,A,0,A
USGS,8358400,8/20/1958,0,A,0,A,0,A
USGS,8358400,8/21/1958,0,A,0,A,0,A
USGS,8358400,8/22/1958,0,A,0,A,0,A
USGS,8358400,8/23/1958,0,A,0,A,0,A
USGS,8358400,8/24/1958,45300,A,37000,A,208,A
USGS,8358400,8/25/1958,58200,A,14000,A,92,A
USGS,8358400,8/26/1958,51400,A,4750,A,34,A
USGS,8358400,8/27/1958,30600,A,1300,A,8,A
USGS,8358400,8/28/1958,0,A,0,A,0,A
USGS,8358400,8/29/1958,0,A,0,A,0,A
USGS,8358400,8/30/1958,0,A,0,A,0,A
USGS,8358400,8/31/1958,0,A,0,A,0,A
USGS,8358400,9/1/1958,0,A,0,A,0,A
USGS,8358400,9/2/1958,0,A,0,A,0,A
USGS,8358400,9/3/1958,0,A,0,A,0,A
USGS,8358400,9/4/1958,0,A,0,A,0,A
USGS,8358400,9/5/1958,0,A,0,A,0,A
USGS,8358400,9/6/1958,0,A,0,A,0,A
USGS,8358400,9/7/1958,0,A,0,A,0,A
USGS,8358400,9/8/1958,0,A,0,A,0,A
USGS,8358400,9/9/1958,68600,A,36000,A,143,A
USGS,8358400,9/10/1958,58800,A,6960,A,44,A
USGS,8358400,9/11/1958,40700,A,10400,A,94,A
USGS,8358400,9/12/1958,81100,A,120000,A,554,A
USGS,8358400,9/13/1958,53800,A,104000,A,606,A
USGS,8358400,9/14/1958,24500,A,25800,A,398,A
USGS,8358400,9/15/1958,26100,A,40000,A,482,A
USGS,8358400,9/16/1958,33500,A,86000,A,936,A
USGS,8358400,9/17/1958,19200,A,19000,A,371,A
USGS,8358400,9/18/1958,15700,A,10300,A,245,A
USGS,8358400,9/19/1958,11600,A,4470,A,144,A
USGS,8358400,9/20/1958,6900,A,1300,A,72,A
USGS,8358400,9/21/1958,4800,A,868,A,67,A
USGS,8358400,9/22/1958,4500,A,740,A,61,A
USGS,8358400,9/23/1958,5950,A,723,A,45,A
USGS,8358400,9/24/1958,5500,A,650,A,44,A
USGS,8358400,9/25/1958,2500,A,196,A,29,A
USGS,8358400,9/26/1958,550,A,24,A,16,A
USGS,8358400,9/27/1958,450,A,6,A,5,A
USGS,8358400,9/28/1958,860,A,39,A,6,A
USGS,8358400,9/29/1958,4500,A,460,A,38,A
USGS,8358400,9/30/1958,2900,A,290,A,37,A
USGS,8358400,10/1/1958,2500,A,202,A,30,A
USGS,8358400,10/2/1958,1600,A,86,A,20,A
USGS,8358400,10/3/1958,2500,A,216,A,32,A
USGS,8358400,10/4/1958,3200,A,300,A,35,A
USGS,8358400,10/5/1958,2000,A,162,A,30,A
USGS,8358400,10/6/1958,3480,A,235,A,25,A
USGS,8358400,10/7/1958,9680,A,1880,A,56,A
USGS,8358400,10/8/1958,29900,A,8460,A,107,A
USGS,8358400,10/9/1958,34200,A,6470,A,69,A
USGS,8358400,10/10/1958,24500,A,3600,A,56,A
USGS,8358400,10/11/1958,16200,A,2000,A,47,A
USGS,8358400,10/12/1958,13100,A,1400,A,40,A
USGS,8358400,10/13/1958,6800,A,900,A,49,A
USGS,8358400,10/14/1958,3700,A,420,A,42,A
USGS,8358400,10/15/1958,26500,A,7500,A,85,A
USGS,8358400,10/16/1958,22200,A,1660,A,28,A
USGS,8358400,10/17/1958,12100,A,32,A,1,A
USGS,8358400,10/18/1958,7800,A,150,A,6,A
USGS,8358400,10/19/1958,1800,A,10,A,1,A
USGS,8358400,10/20/1958,0,A,0,A,0,A
USGS,8358400,10/21/1958,8080,A,200,A,7,A
USGS,8358400,10/22/1958,0,A,0,A,0,A
USGS,8358400,10/23/1958,0,A,0,A,0,A
USGS,8358400,10/24/1958,0,A,0,A,0,A
USGS,8358400,10/25/1958,0,A,0,A,0,A
USGS,8358400,10/26/1958,0,A,0,A,0,A
USGS,8358400,10/27/1958,0,A,0,A,0,A
USGS,8358400,10/28/1958,0,A,0,A,0,A
USGS,8358400,10/29/1958,48300,A,41700,A,273,A
USGS,8358400,10/30/1958,17200,A,4600,A,101,A
USGS,8358400,10/31/1958,11100,A,4000,A,136,A
USGS,8358400,11/1/1958,10400,A,2880,A,86,A
USGS,8358400,11/2/1958,12100,A,3900,A,121,A
USGS,8358400,11/3/1958,5200,A,950,A,68,A
USGS,8358400,11/4/1958,4300,A,620,A,53,A
USGS,8358400,11/5/1958,10100,A,2400,A,90,A
USGS,8358400,11/6/1958,18800,A,30100,A,495,A
USGS,8358400,11/7/1958,15900,A,37600,A,888,A
USGS,8358400,11/8/1958,10400,A,27400,A,984,A
USGS,8358400,11/9/1958,10300,A,27300,A,992,A
USGS,8358400,11/10/1958,7700,A,22200,A,1070,A
USGS,8358400,11/11/1958,7600,A,22000,A,1090,A
USGS,8358400,11/12/1958,6500,A,20000,A,1140,A
USGS,8358400,11/13/1958,7200,A,23300,A,1200,A
USGS,8358400,11/14/1958,6700,A,22300,A,1230,A
USGS,8358400,11/15/1958,7000,A,24000,A,1260,A
USGS,8358400,11/16/1958,7700,A,26000,A,1270,A
USGS,8358400,11/17/1958,7500,A,26100,A,1290,A
USGS,8358400,11/18/1958,7100,A,26500,A,1380,A
USGS,8358400,11/19/1958,8480,A,31800,A,1400,A
USGS,8358400,11/20/1958,7200,A,26000,A,1340,A
USGS,8358400,11/21/1958,6900,A,23800,A,1280,A
USGS,8358400,11/22/1958,7400,A,26000,A,1320,A
USGS,8358400,11/23/1958,6000,A,21500,A,1330,A
USGS,8358400,11/24/1958,5600,A,19800,A,1310,A
USGS,8358400,11/25/1958,5400,A,19700,A,1350,A
USGS,8358400,11/26/1958,4600,A,16600,A,1340,A
USGS,8358400,11/27/1958,4100,A,14700,A,1330,A
USGS,8358400,11/28/1958,5200,A,19000,A,1350,A
USGS,8358400,11/29/1958,6900,A,27000,A,1470,A
USGS,8358400,11/30/1958,5900,A,22900,A,1440,A
USGS,8358400,12/1/1958,5200,A,19900,A,1420,A
USGS,8358400,12/2/1958,5500,A,19600,A,1320,A
USGS,8358400,12/3/1958,5750,A,20800,A,1340,A
USGS,8358400,12/4/1958,5800,A,20500,A,1310,A
USGS,8358400,12/5/1958,4800,A,19000,A,1330,A
USGS,8358400,12/6/1958,4800,A,17200,A,1330,A
USGS,8358400,12/7/1958,4900,A,18000,A,1380,A
USGS,8358400,12/8/1958,5200,A,19700,A,1400,A
USGS,8358400,12/9/1958,5500,A,18700,A,1260,A
USGS,8358400,12/10/1958,6700,A,22400,A,1240,A
USGS,8358400,12/11/1958,5250,A,15900,A,1120,A
USGS,8358400,12/12/1958,5000,A,15100,A,1120,A
USGS,8358400,12/13/1958,6500,A,23000,A,1290,A
USGS,8358400,12/14/1958,4350,A,14400,A,1230,A
USGS,8358400,12/15/1958,4600,A,15200,A,1220,A
USGS,8358400,12/16/1958,3700,A,11600,A,1160,A
USGS,8358400,12/17/1958,3650,A,10900,A,1110,A
USGS,8358400,12/18/1958,4000,A,12000,A,1110,A
USGS,8358400,12/19/1958,3000,A,7860,A,970,A
USGS,8358400,12/20/1958,3000,A,7600,A,940,A
USGS,8358400,12/21/1958,3900,A,9580,A,910,A
USGS,8358400,12/22/1958,3200,A,8640,A,1000,A
USGS,8358400,12/23/1958,3000,A,8180,A,1010,A
USGS,8358400,12/24/1958,5700,A,13500,A,880,A
USGS,8358400,12/25/1958,4500,A,8900,A,732,A
USGS,8358400,12/26/1958,2000,A,3220,A,596,A
USGS,8358400,12/27/1958,1600,A,2340,A,541,A
USGS,8358400,12/28/1958,3000,A,4100,A,512,A
USGS,8358400,12/29/1958,2850,A,3780,A,491,A
USGS,8358400,12/30/1958,3000,A,3640,A,450,A
USGS,8358400,12/31/1958,2750,A,3190,A,430,A
USGS,8358400,1/1/1959,3500,A,3920,A,415,A
USGS,8358400,1/2/1959,1600,A,1510,A,350,A
USGS,8358400,1/3/1959,1700,A,1470,A,320,A
USGS,8358400,1/4/1959,950,A,640,A,250,A
USGS,8358400,1/5/1959,285,A,69,A,90,A
USGS,8358400,1/6/1959,310,A,201,A,240,A
USGS,8358400,1/7/1959,650,A,358,A,204,A
USGS,8358400,1/8/1959,1200,A,750,A,232,A
USGS,8358400,1/9/1959,1370,A,1110,A,300,A
USGS,8358400,1/10/1959,950,A,808,A,315,A
USGS,8358400,1/11/1959,950,A,1200,A,476,A
USGS,8358400,1/12/1959,1600,A,2120,A,491,A
USGS,8358400,1/13/1959,1600,A,2000,A,469,A
USGS,8358400,1/14/1959,1520,A,1900,A,462,A
USGS,8358400,1/15/1959,1100,A,1260,A,424,A
USGS,8358400,1/16/1959,1800,A,1990,A,410,A
USGS,8358400,1/17/1959,1400,A,1400,A,375,A
USGS,8358400,1/18/1959,1800,A,1710,A,352,A
USGS,8358400,1/19/1959,1650,A,1640,A,369,A
USGS,8358400,1/20/1959,1280,A,1110,A,320,A
USGS,8358400,1/21/1959,1100,A,921,A,310,A
USGS,8358400,1/22/1959,1710,A,1700,A,369,A
USGS,8358400,1/23/1959,1620,A,1820,A,417,A
USGS,8358400,1/24/1959,1500,A,1700,A,424,A
USGS,8358400,1/25/1959,1350,A,1590,A,436,A
USGS,8358400,1/26/1959,1000,A,1110,A,410,A
USGS,8358400,1/27/1959,820,A,697,A,315,A
USGS,8358400,1/28/1959,980,A,757,A,286,A
USGS,8358400,1/29/1959,950,A,711,A,277,A
USGS,8358400,1/30/1959,1090,A,830,A,282,A
USGS,8358400,1/31/1959,830,A,630,A,282,A
USGS,8358400,2/1/1959,1050,A,763,A,269,A
USGS,8358400,2/2/1959,900,A,654,A,269,A
USGS,8358400,2/3/1959,1100,A,876,A,295,A
USGS,8358400,2/4/1959,1300,A,1160,A,331,A
USGS,8358400,2/5/1959,1750,A,1440,A,305,A
USGS,8358400,2/6/1959,1780,A,1270,A,264,A
USGS,8358400,2/7/1959,1560,A,977,A,232,A
USGS,8358400,2/8/1959,1500,A,1000,A,255,A
USGS,8358400,2/9/1959,1150,A,860,A,277,A
USGS,8358400,2/10/1959,1410,A,1030,A,270,A
USGS,8358400,2/11/1959,1460,A,1080,A,273,A
USGS,8358400,2/12/1959,1200,A,760,A,236,A
USGS,8358400,2/13/1959,1030,A,723,A,260,A
USGS,8358400,2/14/1959,1100,A,920,A,310,A
USGS,8358400,2/15/1959,1210,A,1110,A,341,A
USGS,8358400,2/16/1959,1100,A,1000,A,346,A
USGS,8358400,2/17/1959,1060,A,887,A,310,A
USGS,8358400,2/18/1959,1000,A,840,A,310,A
USGS,8358400,2/19/1959,1400,A,1130,A,300,A
USGS,8358400,2/20/1959,1410,A,1050,A,277,A
USGS,8358400,2/21/1959,1400,A,1000,A,273,A
USGS,8358400,2/22/1959,1580,A,1280,A,300,A
USGS,8358400,2/23/1959,1400,A,1230,A,326,A
USGS,8358400,2/24/1959,1200,A,2030,A,341,A
USGS,8358400,2/25/1959,170,A,1700,A,369,A
USGS,8358400,2/26/1959,1440,A,1570,A,404,A
USGS,8358400,2/27/1959,1700,A,2000,A,430,A
USGS,8358400,2/28/1959,2200,A,2480,A,417,A
USGS,8358400,3/1/1959,1610,A,1530,A,352,A
USGS,8358400,3/2/1959,1700,A,1700,A,381,A
USGS,8358400,3/3/1959,1450,A,1300,A,331,A
USGS,8358400,3/4/1959,1100,A,730,A,247,A
USGS,8358400,3/5/1959,935,A,459,A,182,A
USGS,8358400,3/6/1959,800,A,310,A,144,A
USGS,8358400,3/7/1959,580,A,219,A,140,A
USGS,8358400,3/8/1959,690,A,370,A,201,A
USGS,8358400,3/9/1959,800,A,648,A,300,A
USGS,8358400,3/10/1959,1200,A,840,A,260,A
USGS,8358400,3/11/1959,2000,A,670,A,124,A
USGS,8358400,3/12/1959,1200,A,324,A,100,A
USGS,8358400,3/13/1959,710,A,174,A,91,A
USGS,8358400,3/14/1959,400,A,81,A,75,A
USGS,8358400,3/15/1959,400,A,87,A,81,A
USGS,8358400,3/16/1959,400,A,44,A,41,A
USGS,8358400,3/17/1959,450,A,29,A,24,A
USGS,8358400,3/18/1959,500,A,66,A,49,A
USGS,8358400,3/19/1959,250,A,20,A,30,A
USGS,8358400,3/20/1959,100,A,16,A,6,A
USGS,8358400,3/21/1959,0,A,0,A,0,A
USGS,8358400,3/22/1959,0,A,0,A,0,A
USGS,8358400,3/23/1959,0,A,0,A,0,A
USGS,8358400,3/24/1959,2600,A,120,A,6,A
USGS,8358400,3/25/1959,610,A,3,A,1,A
USGS,8358400,3/26/1959,0,A,0,A,0,A
USGS,8358400,3/27/1959,0,A,0,A,0,A
USGS,8358400,3/28/1959,0,A,0,A,0,A
USGS,8358400,3/29/1959,0,A,0,A,0,A
USGS,8358400,3/30/1959,0,A,0,A,0,A
USGS,8358400,3/31/1959,0,A,0,A,0,A
USGS,8358400,4/1/1959,0,A,0,A,0,A
USGS,8358400,4/2/1959,0,A,0,A,0,A
USGS,8358400,4/3/1959,0,A,0,A,0,A
USGS,8358400,4/4/1959,0,A,0,A,0,A
USGS,8358400,4/5/1959,0,A,0,A,0,A
USGS,8358400,4/6/1959,0,A,0,A,0,A
USGS,8358400,4/7/1959,0,A,0,A,0,A
USGS,8358400,4/8/1959,0,A,0,A,0,A
USGS,8358400,4/9/1959,0,A,0,A,0,A
USGS,8358400,4/10/1959,0,A,0,A,0,A
USGS,8358400,4/11/1959,0,A,0,A,0,A
USGS,8358400,4/12/1959,0,A,0,A,0,A
USGS,8358400,4/13/1959,0,A,0,A,0,A
USGS,8358400,4/14/1959,0,A,0,A,0,A
USGS,8358400,4/15/1959,0,A,0,A,0,A
USGS,8358400,4/16/1959,0,A,0,A,0,A
USGS,8358400,4/17/1959,0,A,0,A,0,A
USGS,8358400,4/18/1959,0,A,0,A,0,A
USGS,8358400,4/19/1959,0,A,0,A,0,A
USGS,8358400,4/20/1959,0,A,0,A,0,A
USGS,8358400,4/21/1959,0,A,0,A,0,A
USGS,8358400,4/22/1959,0,A,0,A,0,A
USGS,8358400,4/23/1959,0,A,0,A,0,A
USGS,8358400,4/24/1959,0,A,0,A,0,A
USGS,8358400,4/25/1959,0,A,0,A,0,A
USGS,8358400,4/26/1959,0,A,0,A,0,A
USGS,8358400,4/27/1959,0,A,0,A,0,A
USGS,8358400,4/28/1959,0,A,0,A,0,A
USGS,8358400,4/29/1959,0,A,0,A,0,A
USGS,8358400,4/30/1959,0,A,0,A,0,A
USGS,8358400,5/1/1959,0,A,0,A,0,A
USGS,8358400,5/2/1959,0,A,0,A,0,A
USGS,8358400,5/3/1959,0,A,0,A,0,A
USGS,8358400,5/4/1959,0,A,0,A,0,A
USGS,8358400,5/5/1959,0,A,0,A,0,A
USGS,8358400,5/6/1959,0,A,0,A,0,A
USGS,8358400,5/7/1959,0,A,0,A,0,A
USGS,8358400,5/8/1959,0,A,0,A,0,A
USGS,8358400,5/9/1959,0,A,0,A,0,A
USGS,8358400,5/10/1959,0,A,0,A,0,A
USGS,8358400,5/11/1959,0,A,0,A,0,A
USGS,8358400,5/12/1959,0,A,0,A,0,A
USGS,8358400,5/13/1959,0,A,0,A,0,A
USGS,8358400,5/14/1959,0,A,0,A,0,A
USGS,8358400,5/15/1959,0,A,0,A,0,A
USGS,8358400,5/16/1959,0,A,0,A,0,A
USGS,8358400,5/17/1959,0,A,0,A,0,A
USGS,8358400,5/18/1959,0,A,0,A,0,A
USGS,8358400,5/19/1959,0,A,0,A,0,A
USGS,8358400,5/20/1959,0,A,0,A,0,A
USGS,8358400,5/21/1959,0,A,0,A,0,A
USGS,8358400,5/22/1959,0,A,0,A,0,A
USGS,8358400,5/23/1959,0,A,0,A,0,A
USGS,8358400,5/24/1959,6600,A,78,A,1,A
